"ID","Weightvar","age","state","region","income","ethnicity","education","party","candidate","headline_id","recall","headline_value","headline_status","fact_check_link","recall_fake_headline"
"1123267990",0.762636662671286,60,"North Carolina","South","$35,000 to $49,999","White","Ph.D.","Democrat","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1075730070",1.79297334659697,56,"Massachusetts","Northeast","$35,000 to $49,999","White","Associate's degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1010912712",0.662631077498803,72,"Pennsylvania","Northeast","$35,000 to $49,999","White","Associate's degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101907964",0.697926435180417,56,"Florida","South","$50,000 to $74,999","White","Ph.D.","Republican","Donald Trump","C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1147126787",0.765521993084965,31,"California","West","$50,000 to $74,999","White","Graduate or professional degree","Democrat",NA,"C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1143009390",1.58711621677009,60,"Florida","South","$25,000 to $34,999","Black or African American","Some college, no degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1106119380",1.134944394369,58,"New York","Northeast","$75,000 to $99,999","White","Bachelor's degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1086446368",1.70093620471884,52,"North Carolina","South","Less than $25,000","Black or African American","Ph.D.","Democrat","Hillary Clinton","C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1140387251",1.28796039316182,61,"California","West","$50,000 to $74,999","Other race","Ph.D.","Independent","Gary Johnson","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1072010001",2.92167442710626,47,"Texas","South","$75,000 to $99,999","White","Some college, no degree","Democrat",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1142376059",1.2553792416756,56,"Maryland","South","$75,000 to $99,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1144270548",0.688730671489939,33,"Wisconsin","Midwest","$35,000 to $49,999","White","Bachelor's degree","Democrat","Donald Trump","C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1138414776",0.643531723758453,44,"Colorado","West","$25,000 to $34,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1007053613",0.71619679789663,74,"Washington","West","$35,000 to $49,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145929595",0.708267147544739,30,"Massachusetts","Northeast","$50,000 to $74,999","White","Graduate or professional degree","Independent","Gary Johnson","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1147219858",0.782696236992401,56,"Missouri","Midwest","$25,000 to $34,999","White","Some college, no degree","Other",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1147272969",1.2553792416756,58,"Virginia","South","$75,000 to $99,999","White","Graduate or professional degree","Republican","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1108655567",1.13894430374521,52,"California","West","$75,000 to $99,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1147367717",1.1337222958378,34,"Illinois","Midwest","$75,000 to $99,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1005242060",0.697680181084948,36,"Michigan","Midwest","$35,000 to $49,999","White","Ph.D.","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1096052766",0.658581831271147,49,"North Carolina","South","$25,000 to $34,999","White","Bachelor's degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1102239581",0.54270538690888,38,"New York","Northeast","$50,000 to $74,999","White","Ph.D.","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146155610",0.650133856715106,26,"Texas","South","$25,000 to $34,999","Other race","Ph.D.","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146642318",1.05376049350997,52,"Pennsylvania","Northeast","$75,000 to $99,999","White","Ph.D.","Republican","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1100148139",0.762636662671286,59,"Kentucky","South","$35,000 to $49,999","White","Ph.D.","Republican","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1090591735",0.633194584865808,45,"Colorado","West","$50,000 to $74,999","White","Graduate or professional degree","Independent","Other","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1092390879",1.59039300665313,34,"Massachusetts","Northeast","$25,000 to $34,999","White","Some college, no degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1097275179",0.633194584865808,53,"Arizona","West","$50,000 to $74,999","White","Ph.D.","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1147289350",0.963656965736794,30,"New Jersey","Northeast","$75,000 to $99,999","White","Graduate or professional degree","Independent",NA,"C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"C1440992314",0.708267147544739,27,"New York","Northeast","$50,000 to $74,999","White","Graduate or professional degree","Independent",NA,"C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1060061464",0.735884037056358,59,"Florida","South","$25,000 to $34,999","White","Some college, no degree","Independent","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1078790530",0.811150692238137,64,"Illinois","Midwest","$35,000 to $49,999","White","Ph.D.","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1143170513",1.55549485110367,30,"Louisiana","South","Less than $25,000","Black or African American","Some college, no degree","Republican",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101029699",0.782696236992401,64,"Indiana","Midwest","$25,000 to $34,999","White","Associate's degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1139177009",1.28412923497089,51,"Pennsylvania","Northeast","$25,000 to $34,999","Black or African American","Associate's degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1147210938",0.953474666605395,28,"Tennessee","South","Less than $25,000","White","Some college, no degree","Independent",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145648605",0.635276804824806,27,"Oregon","West","$25,000 to $34,999","White","Some college, no degree","Independent",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145709074",0.730594154538575,45,"North Carolina","South","Less than $25,000","White","Some college, no degree","Democrat","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1101827392",1.05509120209333,38,"California","West","$75,000 to $99,999","White","Ph.D.","Democrat","Hillary Clinton","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1100435093",1.14845411915376,54,"Minnesota","Midwest","$75,000 to $99,999","White","Some college, no degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101484986",0.68947309028607,68,"Pennsylvania","Northeast","$35,000 to $49,999","White","Ph.D.","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1147016156",0.708267147544739,28,"New York","Northeast","$50,000 to $74,999","White","Ph.D.","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1134406953",0.721222440143689,24,"Florida","South","Less than $25,000","White","Ph.D.","Democrat","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1054618274",0.662631077498803,69,"New York","Northeast","$35,000 to $49,999","White","Graduate or professional degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1144456959",2.85130677192492,37,"New York","Northeast","$75,000 to $99,999","White","Ph.D.","Republican",NA,"C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1144197771",0.647538448540507,31,"Florida","South","$35,000 to $49,999","White","Ph.D.","Republican",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1133936837",0.697680181084948,37,"Missouri","Midwest","$35,000 to $49,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1003948678",0.735884037056358,76,"North Carolina","South","$25,000 to $34,999","White","Some college, no degree","Republican","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1100672401",1.33523837857433,57,"Iowa","Midwest","$75,000 to $99,999","White","Some college, no degree","Republican","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1100727198",0.748195544829893,69,"Arizona","West","$25,000 to $34,999","White","Ph.D.","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"C1440998597",0.765521993084965,32,"Arizona","West","$50,000 to $74,999","White","Graduate or professional degree","Republican","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1146937595",0.579052238275037,31,"Oregon","West","$50,000 to $74,999","White","High school graduate (includes equivalency)","Independent",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1133395465",0.78342505500703,31,"Virginia","South","$50,000 to $74,999","White","Graduate or professional degree","Independent","Hillary Clinton","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1057207215",1.14845411915376,48,"Missouri","Midwest","$75,000 to $99,999","White","Ph.D.","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146763413",0.647538448540507,33,"Alabama","South","$35,000 to $49,999","White","Some college, no degree","Democrat",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1057830701",0.647538448540507,28,"Texas","South","$35,000 to $49,999","White","Ph.D.","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1055582130",0.90345227051585,64,"Indiana","Midwest","Less than $25,000","White","Graduate or professional degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1003500773",0.765693397654372,78,"Texas","South","$25,000 to $34,999","White","Associate's degree","Republican","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1142629690",1.2553792416756,75,"Florida","South","$75,000 to $99,999","White","Bachelor's degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1100929721",0.849417785205719,64,"Florida","South","Less than $25,000","White","Bachelor's degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1144516350",0.630970840518837,65,"Pennsylvania","Northeast","$50,000 to $74,999","White","Ph.D.","Democrat","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"C1440999100",1.05376049350997,51,"Massachusetts","Northeast","$75,000 to $99,999","Other race","Ph.D.","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101194984",1.04155699388054,34,"California","West","$75,000 to $99,999","Other race","Ph.D.","Democrat",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146264510",0.730594154538575,46,"Arkansas","South","Less than $25,000","White","High school graduate (includes equivalency)","Republican",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1052959326",1.05509120209333,53,"California","West","$75,000 to $99,999","White","Bachelor's degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1087214092",0.650133856715106,33,"North Carolina","South","$25,000 to $34,999","White","Ph.D.","Democrat","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145296019",0.70047656305937,37,"Missouri","Midwest","$25,000 to $34,999","White","Ph.D.","Independent","Gary Johnson","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1100910237",1.73434211912308,40,"California","West","$35,000 to $49,999","White","Ph.D.","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146738088",0.715752574536412,30,"California","West","$50,000 to $74,999","Other race","Bachelor's degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1144299538",0.655952697822906,40,"Virginia","South","$35,000 to $49,999","White","Graduate or professional degree","Democrat",NA,"C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1137485986",0.748195544829893,65,"California","West","$25,000 to $34,999","White","Associate's degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1105404342",1.42039486093722,44,"Georgia","South","$25,000 to $34,999","Black or African American","Bachelor's degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146598622",0.773936143489965,29,"New York","Northeast","$35,000 to $49,999","Other race","Ph.D.","Democrat",NA,"C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145755637",0.70047656305937,46,"Minnesota","Midwest","$25,000 to $34,999","White","Bachelor's degree","Independent","Other","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1014966894",0.742324017107872,65,"Missouri","Midwest","$50,000 to $74,999","White","Associate's degree","Republican","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1107239979",0.655427023784552,60,"Colorado","West","$50,000 to $74,999","White","Bachelor's degree","Republican",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101029970",1.07976634310186,45,"North Carolina","South","$75,000 to $99,999","White","Graduate or professional degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145046753",1.92364205751589,46,"Florida","South","$25,000 to $34,999","White","Graduate or professional degree","Democrat",NA,"C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1032474584",0.748195544829893,64,"California","West","$25,000 to $34,999","White","Associate's degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1098086406",0.647538448540507,31,"Alabama","South","$35,000 to $49,999","White","Ph.D.","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1100905691",1.31808158481958,66,"Virginia","South","$50,000 to $74,999","Other race","Graduate or professional degree","Democrat","Hillary Clinton","C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1041417143",0.976178924781396,51,"Connecticut","Northeast","$75,000 to $99,999","White","Bachelor's degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1028263596",0.697926435180417,92,"Maryland","South","$50,000 to $74,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1024854161",0.742324017107872,60,"Missouri","Midwest","$50,000 to $74,999","White","Graduate or professional degree","Republican","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1045121969",0.811150692238137,59,"Ohio","Midwest","$35,000 to $49,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1147154340",0.697926435180417,57,"Tennessee","South","$50,000 to $74,999","White","Some college, no degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1074086792",0.694676241826144,35,"Washington","West","$25,000 to $34,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1105530375",1.17962143514845,48,"Virginia","South","$50,000 to $74,999","Other race","Graduate or professional degree","Democrat",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1100000518",1.65140748717991,58,"Texas","South","$25,000 to $34,999","Black or African American","Ph.D.","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1144326416",2.32878359519063,36,"Tennessee","South","$75,000 to $99,999","Black or African American","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"C1441012337",1.30252805588202,48,"New Jersey","Northeast","$75,000 to $99,999","Other race","Graduate or professional degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1077829543",0.732946304425445,67,"Texas","South","$35,000 to $49,999","White","Ph.D.","Independent","Donald Trump","C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1032477183",1.61366903305135,65,"California","West","$25,000 to $34,999","Black or African American","Associate's degree","Republican","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1119222783",0.730594154538575,50,"West Virginia","South","Less than $25,000","White","Some college, no degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145462610",0.730594154538575,46,"Texas","South","Less than $25,000","White","Bachelor's degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
